,trend3_plus_0pct_static_qqq,trend3_plus_10pct_static_qqq,trend3_plus_20pct_static_qqq,trend3_plus_25pct_static_qqq,trend3_plus_33pct_static_qqq,trend3_plus_50pct_static_qqq
2007-04-12,1.0317331605415556,1.0309698265069887,1.0302021529863516,1.029816689115248,1.0291718390675886,1.0278731018012313
2007-04-13,1.0383594105197744,1.0371367425290394,1.0359105074741548,1.0352960541859875,1.0342699890774851,1.0322104603314066
2007-04-16,1.0476792362173104,1.0464669809121756,1.045251088862687,1.0446417808845267,1.0436242524021964,1.0415816506522546
2007-04-17,1.04732424106481,1.046379393483893,1.045430440186804,1.04495442472651,1.04415878705485,1.042558972612684
2007-04-18,1.048543107734705,1.04712792376334,1.0457094556630175,1.0449989926429375,1.0438130704768145,1.041434429068331
2007-04-19,1.0451665205223655,1.0444160107593032,1.043661064921647,1.043281928589212,1.042647570543899,1.04136961462767
2007-04-20,1.056405380679042,1.0551012641596165,1.0537936245991335,1.0531384858235993,1.0520446367619913,1.049849636291154
2007-04-23,1.0533579998861413,1.0525232056092806,1.0516840785633677,1.0512628906589523,1.050558504890033,1.0491407138357751
2007-04-24,1.052557037403374,1.0523357252959076,1.0521090044382089,1.051993613854731,1.051798285990998,1.051396329455059
2007-04-25,1.061321482004378,1.061629887411454,1.0619319029082253,1.0620805105738431,1.0623246289960655,1.062799486278399
2007-04-26,1.0583433859803353,1.0595078998408283,1.0606645325183128,1.0612398863697545,1.0621944108525962,1.0640869181693704
2007-04-27,1.061755287313439,1.0626222329438129,1.0634818026377937,1.063908815563238,1.0646163890067077,1.0660160659463631
2007-04-30,1.0516842655426781,1.0521531812507219,1.0526154774674163,1.0528441388276635,1.0532215508901488,1.0539625072014818
2007-05-01,1.0501835447188288,1.050710012843671,1.0512300035942819,1.0514875651129512,1.051913221905534,1.0527504330572393
2007-05-02,1.055893462340443,1.0569956466431567,1.0580918673861124,1.0586377332296824,1.0595441730710822,1.0613439579772992
2007-05-03,1.0634457140996953,1.0641850066324423,1.0649179375942848,1.0652820113868422,1.065885249363738,1.0670778350549652
2007-05-04,1.0687599924724753,1.0690617217110643,1.0693566346799417,1.0695015314949556,1.0697392291572636,1.0701998295668416
2007-05-07,1.0691446451878965,1.0694080772717967,1.069664653824074,1.0697903679292295,1.0699960732319431,1.0703926109007988
2007-05-08,1.067498683493559,1.0681548572384454,1.0688045628046088,1.0691269843970042,1.0696607441777517,1.0707141578729564
2007-05-09,1.066979261404927,1.0679160050323038,1.068846552837002,1.0693094960543752,1.070077605184129,1.0716002561252238
2007-05-10,1.0507807014413708,1.0518656123742331,1.052944577183497,1.0534818217077426,1.0543739026827392,1.0561450106685344
2007-05-11,1.060656757677143,1.0621085915631974,1.0635547653314894,1.0642757194406864,1.065474135793172,1.067858467075718
2007-05-14,1.0565480279476875,1.0576766040220231,1.0587992374791486,1.0593583173789438,1.0602867918396046,1.0621306865293243
2007-05-15,1.055258259566072,1.0556914228004,1.056117985497266,1.0563287873358536,1.0566764444329138,1.0573574066188696
2007-05-16,1.0562027026139575,1.0575716193320677,1.058934826075202,1.0596142784642653,1.060743498986717,1.0629893456964536
2007-05-17,1.0509910725493803,1.052375424701792,1.0537541163213535,1.0544413296086845,1.0555835121977801,1.0578553871879095
2007-05-18,1.0594126942163797,1.0608281211370194,1.0622378613177896,1.062940588863391,1.0641086134319424,1.0664321101197431
2007-05-21,1.062295893477184,1.0641108145008547,1.0659204124979231,1.0668232030202112,1.068324861281675,1.0713163400892203
2007-05-22,1.0598582454105883,1.062007468825634,1.0641517058212053,1.0652219401339589,1.0670028528301032,1.0705535083422848
2007-05-23,1.0600072960965556,1.0616381890778697,1.0632635978724105,1.0640742344305312,1.065422216292968,1.068106026867076
2007-05-24,1.0475058864287714,1.0488481606050781,1.0501847570909255,1.0508509166274809,1.0519580008173526,1.0541596494693564
2007-05-25,1.0521990442653766,1.0537377528355603,1.055270940779633,1.0560354537961654,1.0573065444177485,1.059836510280607
2007-05-29,1.0569228596209341,1.0588150670382008,1.060702061223024,1.0616435905724906,1.0632098732821569,1.0663308245290835
2007-05-30,1.0609170812178625,1.0632812498438993,1.0656406310179936,1.0668185107832908,1.068778939521131,1.0726890187548423
2007-05-31,1.0665076891692946,1.068818690208949,1.0711248156718602,1.0722760348338964,1.074191981132693,1.07801291447074
2007-06-01,1.0733687473107767,1.0750743296383984,1.0767723946082959,1.07761859532099,1.0790247169811735,1.081820538913493
2007-06-04,1.0750077103582134,1.0768682328538557,1.0787218950170419,1.0796461400720536,1.0811826988103923,1.0842407512328696
2007-06-05,1.0726709740698896,1.074760536475401,1.0768442763164812,1.0778839484549896,1.0796134595575244,1.0830595631027446
2007-06-06,1.065240982050756,1.066909413086861,1.068570277330814,1.069397859337801,1.0707729229188279,1.073506533260101
2007-06-07,1.0471760659361713,1.0489699320976094,1.0507570344070336,1.051648036137464,1.053129244145512,1.0560768174855526
2007-06-08,1.0502993220413106,1.0530716784951362,1.0558415214069048,1.057225483309778,1.059530641381656,1.0641348951841767
2007-06-11,1.0528330621309525,1.055154290828431,1.0574709908621327,1.0586276274756037,1.0605527957968934,1.0643929039197713
2007-06-12,1.0436529144805007,1.0462428712363616,1.0488296069098464,1.0501217506435894,1.0522734875942785,1.056569442575162
2007-06-13,1.055001706452235,1.057628705573912,1.0602524875505974,1.0615631557002339,1.0637457682557836,1.0681034732002965
2007-06-14,1.0599533122931617,1.0627935748885715,1.0656314870080905,1.0670495443361543,1.0694116177646775,1.0741300312621118
2007-06-15,1.0666045038583678,1.0697784423145553,1.07295140162177,1.0745374953986135,1.0771803874131418,1.0824632663184521
2007-06-18,1.0668033370159855,1.069980384209778,1.0731564631178268,1.07474412075508,1.0773896251992767,1.0826777512475154
2007-06-19,1.0704898186576688,1.0732829301647946,1.0760733370156719,1.0774675090262509,1.0797895772148656,1.0844272396369927
2007-06-20,1.0579762882612558,1.0609809948625317,1.0639841002586425,1.0654850345437228,1.0679856506002614,1.072982699294689
2007-06-21,1.0623431773662573,1.0658897231358586,1.0694369844484546,1.071210863245803,1.074167667492427,1.0800818763268392
2007-06-22,1.0568329234531597,1.0599046140485633,1.0629750133686946,1.0645097105733843,1.0670667695791192,1.0721773455618937
2007-06-25,1.0517566999455166,1.054874823906482,1.057991931306658,1.059550085408096,1.062146391395543,1.0673360332133481
2007-06-26,1.041749955406095,1.0452400044893424,1.0487308090115475,1.0504764747162065,1.0533862802857679,1.0592065912327995
2007-06-27,1.0523335532766538,1.0564100595078487,1.0604897468371592,1.0625307611258676,1.0659341548927443,1.0727466459103328
2007-06-28,1.0553398784453814,1.0590766786069739,1.0628151270977089,1.0646849485434955,1.0678021732988925,1.0740391564667444
2007-06-29,1.0561105127402426,1.0599521987052145,1.063795982504583,1.0657186397385638,1.0689241726259215,1.0753387002863273
2007-07-02,1.0665659343411469,1.0703511372884948,1.0741383764753158,1.0760327391519073,1.0791910826518218,1.0855111129223178
2007-07-03,1.0683926771921617,1.0726249581205765,1.0768624139540601,1.078983062740519,1.0825202956746776,1.0896046547973675
2007-07-05,1.0688569606451825,1.0738241412215384,1.078801715251068,1.0812943814502614,1.0854545464269703,1.093795662248938
2007-07-06,1.0751647950774756,1.0799670210967163,1.084778319535049,1.0871873520800448,1.0912073923925318,1.0992654960424324
2007-07-09,1.077966480810393,1.0825644095586313,1.0871698915869326,1.0894754457961797,1.0933221769690513,1.1010304889609146
2007-07-10,1.0710894721758215,1.0754394912515988,1.0797954600762565,1.0819756560746994,1.0856125652505586,1.0928978919440753
2007-07-11,1.0751053214793542,1.079801950956135,1.084506902838287,1.0868624806545617,1.0907930125276606,1.0986705337977818
2007-07-12,1.0894471289071923,1.0944267449004705,1.0994163621675552,1.1019149024092418,1.1060846381241378,1.1144440592897134
2007-07-13,1.0930947157098814,1.0984788601526512,1.1038757992548969,1.1065790485942735,1.111091519876185,1.1201422398860303
2007-07-16,1.0915282602088292,1.0969525573526258,1.1023899714419279,1.1051135792475009,1.1096601606809016,1.1187797750542083
2007-07-17,1.0937700241732036,1.0998240052478558,1.1058955316294998,1.108937857333717,1.1140180986093995,1.124214274362679
2007-07-18,1.097432773300985,1.1029986156281315,1.1085784442677395,1.111373585472546,1.1160398725274854,1.125400707807368
2007-07-19,1.1020816750063467,1.107531785095461,1.1129949494452545,1.1157314086496362,1.1202993736124482,1.1294616152229748
2007-07-20,1.0995290815187755,1.1046246321195916,1.109730773601645,1.1122877970093108,1.116555332091935,1.125111574143662
2007-07-23,1.100174813301169,1.1052524236034444,1.1103404820533993,1.1128884103697676,1.1171407075285038,1.1256661752463883
2007-07-24,1.0884497101384984,1.0930134015227353,1.0975841578356715,1.0998721657206203,1.1036893807592396,1.1113376321997137
2007-07-25,1.086573544318001,1.091474748422001,1.0963854629201868,1.0988443676255435,1.102947771202444,1.1111735058915693
2007-07-26,1.068221628709748,1.0739632954113245,1.0797208814729369,1.0826056273647002,1.0874223325611345,1.09708806394152
2007-07-27,1.052771116556986,1.0578023885885497,1.0628448856501085,1.0653703257419995,1.06958557738508,1.078038616024073
2007-07-30,1.0641984764154635,1.0693714743250375,1.0745564389892734,1.0771533909983053,1.081488241140146,1.0901820153071304
2007-07-31,1.05287425313348,1.0568705967517344,1.0608707986660963,1.06287232672555,1.0662102935713411,1.0728933854734932
2007-08-01,1.0580365444356754,1.0623568936938697,1.0666834646720522,1.0688490646200348,1.0724618006721096,1.0796993696864916
2007-08-02,1.0638870509606992,1.0686204007739184,1.0733630122328086,1.0757377738177143,1.0797008054912152,1.0876453192766342
2007-08-03,1.0522177460343531,1.0560330898340422,1.0598509039613753,1.0617607169250585,1.0649450521543011,1.0713179777957051
2007-08-06,1.0611726614565895,1.065345847040515,1.0695240371686516,1.0716149895672185,1.0751026348836732,1.0820874737474917
2007-08-07,1.0672247892023405,1.0715693372518817,1.0759200581663417,1.0780977145472384,1.081730516897414,1.0890081083543237
2007-08-08,1.0776445961423287,1.0821611550563106,1.0866849480904777,1.0889495388262371,1.0927278222700485,1.1002985867059647
2007-08-09,1.0516206544267068,1.0561379781048184,1.0606632095790558,1.062928773043172,1.0667090544807774,1.074285246585018
2007-08-10,1.052735684659135,1.056189926416027,1.0596438360300737,1.0613706443754345,1.0642484108995265,1.0700023367666804
2007-08-13,1.0546943288256032,1.058670595745316,1.0626505124267904,1.0646418195037253,1.0679626350536071,1.0746109862068454
2007-08-14,1.043531316428315,1.04678510537804,1.0500372500539723,1.051662683404262,1.0543707612911553,1.0597825732831747
2007-08-15,1.0313659270464424,1.0338162113340252,1.0362589571765648,1.0374774780510354,1.0395040861432094,1.0435406402781762
2007-08-16,1.0228582187546071,1.0251297175091432,1.0273925151712542,1.0285206255474328,1.0303959023848352,1.0341273694798123
2007-08-17,1.0372511569948362,1.040044508056779,1.0428328195343985,1.0442250614478668,1.0465425961227857,1.0511662251781595
2007-08-20,1.0392932011986118,1.0423783395145392,1.045460639635189,1.0470007024679044,1.0495658313952003,1.0546892518210818
2007-08-21,1.0433399630815392,1.0471232887602144,1.0509090652581081,1.0528028522648238,1.0559604672256497,1.0622799192191887
2007-08-22,1.053966121047356,1.0581459738744208,1.0623310676623048,1.0644255608159658,1.0679192395020944,1.0749166458629644
2007-08-23,1.052213320037188,1.056273483640046,1.0603380086913397,1.0623718872486845,1.0657640518227116,1.072556591806454
2007-08-24,1.065786624017533,1.0700255141054853,1.0742697978510491,1.0763939430783696,1.0799371262390038,1.0870338506988815
2007-08-27,1.059408058189843,1.0635515987210444,1.0676999600951076,1.0697759291716928,1.0732385000676787,1.0801728073727053
2007-08-28,1.0411356299860888,1.0445095382545562,1.04788279153301,1.0495691507183205,1.0523793228370268,1.0579973946495602
2007-08-29,1.0603767077601258,1.064871136717724,1.0693730719523662,1.0716268363421149,1.0753872284906238,1.0829227945718507
2007-08-30,1.0598404438406523,1.0649421064835054,1.0700559794840858,1.0726174791893086,1.076893383736995,1.0854698145859758
2007-08-31,1.0711364113414032,1.0763477563038524,1.0815718689666671,1.0841886975565402,1.0885571266827072,1.0973197626891897
2007-09-04,1.0855900123599391,1.0912020856249345,1.096830591527183,1.0996509956511575,1.1043607664578108,1.113813792019914
2007-09-05,1.079452118511496,1.0845498677721641,1.0896592691975748,1.0922183229882594,1.096489838602843,1.1050563049759796
2007-09-06,1.0869472701743308,1.091240243599602,1.095536789276057,1.0976863755693782,1.1012709289108886,1.1084464685685416
2007-09-07,1.078143602022801,1.081274172336852,1.084397332966475,1.0859560959170422,1.0885498066146555,1.093720571111953
2007-09-10,1.0784773904552731,1.0815099432264619,1.0845341225337817,1.086043032269839,1.0885531155958805,1.093554597872798
2007-09-11,1.0927527735850968,1.0960281201927764,1.0992969509255817,1.1009288847438221,1.1036450452661888,1.1090625748642016
2007-09-12,1.0934255148324907,1.0966585227711336,1.099884579990244,1.1014949634577484,1.1041749636414093,1.1095192572717276
2007-09-13,1.0956649505501566,1.0992124493053277,1.1027559735242454,1.1045262099773918,1.1074742950061907,1.1133610159933518
2007-09-14,1.0954507756394678,1.099106813259773,1.1027599381240965,1.1045853743148522,1.1076260523499089,1.1137001928359047
2007-09-17,1.0957651231089176,1.09848813593971,1.1011991622630142,1.1025501359095211,1.1047949717145091,1.1092583423418876
2007-09-18,1.1192314152831209,1.1224195911182737,1.1255994755803425,1.1271862676371438,1.129826197449332,1.135087504844741
2007-09-19,1.120916896790543,1.1242301937363814,1.1275363555235298,1.1291867211279945,1.1319332529234776,1.1374101945091946
2007-09-20,1.124185090907437,1.1268775459830367,1.12955672085527,1.130891281335177,1.1331080365441548,1.1375124966560786
2007-09-21,1.1257482038898305,1.1290756240512203,1.1323958767700395,1.1340532755613941,1.1368115109049288,1.1423117868798263
2007-09-24,1.126425911650379,1.130195351172748,1.1339618929358302,1.1358440423533482,1.1389792483352623,1.1452424454624088
2007-09-25,1.129471701507852,1.134007632028476,1.1385480030903232,1.1408198275142016,1.1446085929547039,1.1521943408322002
2007-09-26,1.1314801950658273,1.1363749512426522,1.1412775628811147,1.1437317921248351,1.147826474028421,1.1560312355368554
2007-09-27,1.1393222065773951,1.1440400121789103,1.1487636794004223,1.1511276861953275,1.1550708823699014,1.162968470918543
2007-09-28,1.1411756604342083,1.1453416420186144,1.1495080601921306,1.1515914016823374,1.1550637901640493,1.1620083508587071
2007-10-01,1.1518117440188125,1.1562618757023588,1.1607145970594035,1.1629418990062368,1.1666554218941982,1.1740867560415353
2007-10-02,1.143337762413129,1.148629312535139,1.1539298958747681,1.156583546207877,1.1610112324358208,1.1698843364674822
2007-10-03,1.137572935178155,1.142620097251689,1.1476746374989995,1.1502046455789272,1.1544253417560193,1.1628810204195295
2007-10-04,1.1440805385634847,1.1487658825907068,1.1534557586472143,1.1558023667842434,1.1597158136876617,1.1675510532085591
2007-10-05,1.159151437162653,1.164718006970175,1.1702952270620082,1.1730878019683746,1.1777479269125315,1.1870892647648092
2007-10-08,1.1550183588222194,1.1617192023042504,1.1684391904437996,1.171806335984655,1.1774288011078613,1.188712534389711
2007-10-09,1.1632582012790729,1.1696747062193642,1.1761080368898467,1.1793309835787298,1.1847118275370616,1.1955074754901447
2007-10-10,1.1649689416010438,1.1715095109368372,1.1780677781847924,1.1813535203000085,1.186839508031987,1.197847260413806
2007-10-11,1.1596610763139525,1.164822081782203,1.1699907258128632,1.1725778828851907,1.176893970474857,1.18554095357428
2007-10-12,1.1717589183364723,1.177687692533084,1.183629463002342,1.186605192819703,1.1915718791688628,1.2015312191412106
2007-10-15,1.1682835953513333,1.17363538211854,1.17899599098079,1.1816795742225645,1.1861570293886723,1.1951292070320956
2007-10-16,1.1632646289920794,1.168544901827003,1.1738336001329357,1.1764810794421892,1.1808981412760549,1.1897487101211037
2007-10-17,1.1662549504209319,1.172760284730706,1.1792830226211375,1.182550889611019,1.188006921747577,1.1989541480057606
2007-10-18,1.1743253467292532,1.1805627214729795,1.1868153064177038,1.189947273918551,1.195175586968296,1.2056627939888644
2007-10-19,1.152840452164157,1.1581708801646386,1.1635103787416254,1.1661835004587446,1.1706436590467493,1.1795817765256127
2007-10-22,1.1539733475139176,1.1605970083285886,1.1672392706937518,1.1705673496385596,1.1761244019259902,1.1872761781460954
2007-10-23,1.168485042496226,1.176177621850035,1.1838963233251292,1.1877654426432802,1.1942284085876542,1.2072076787915762
2007-10-24,1.1662563564215718,1.1732514164433436,1.1802675005191037,1.1837833987532038,1.1896548289697553,1.2014404002081525
2007-10-25,1.1644699561498453,1.1700344986245863,1.1756095364391745,1.1784009619430127,1.1830590846802844,1.1923960899228536
2007-10-26,1.1840092555727184,1.189644549877267,1.195290348409785,1.1981171570945137,1.2028342552708713,1.2122892110734138
2007-10-29,1.1891336862885309,1.1947635152311054,1.2004036731474805,1.2032275956465226,1.207939785701544,1.21738455490623
2007-10-30,1.1832930528136574,1.1897324086071797,1.1961882318497856,1.1994222898971227,1.2048214521052203,1.2156529702000558
2007-10-31,1.1995259517188561,1.206110681790004,1.2127125268850012,1.2160198383582732,1.2215414483843665,1.2326191966722106
2007-11-01,1.1791921058241435,1.1854502357987187,1.191723302045042,1.194865406279469,1.20011045828078,1.210630549234177
2007-11-02,1.192318171382812,1.1982488856928561,1.204190388824109,1.2071651506433176,1.21212897858321,1.2220778789081161
2007-11-05,1.1863866270938515,1.1921140641149837,1.197850348473377,1.200721770737791,1.2055122814562067,1.2151104695851478
2007-11-06,1.2045752908312863,1.2099104723222862,1.2152494215442347,1.2179202644876905,1.2223736346173055,1.2312868315711676
2007-11-07,1.18822782956913,1.1922015463245677,1.1961649757733952,1.198142771817858,1.2014332086769932,1.2079909864306124
2007-11-08,1.1744572003315938,1.1761886011825262,1.1778859744990484,1.1787218116712685,1.1800957141404453,1.182770489102365
2007-11-09,1.1563909273521733,1.1560473120852957,1.1556479397971704,1.1554272300018547,1.1550280757988325,1.1541110393661682
2007-11-12,1.1237556015718202,1.1237310178351483,1.1236556111345841,1.123598741717743,1.1234754168593306,1.1231204605097687
2007-11-13,1.1538799506848787,1.1553975740105196,1.1568797731327765,1.1576074986030391,1.1588004365479179,1.1611103689137148
2007-11-14,1.153972802643549,1.1540564672046387,1.1540891253523573,1.1540862181111327,1.1540527241233431,1.153877006630275
2007-11-15,1.1346752309678472,1.136002089336271,1.1372923150850902,1.1379236000308417,1.138955130489846,1.1409397287552476
2007-11-16,1.1376531041473297,1.1397053219590425,1.1417286532360458,1.1427294049975183,1.1443810433350876,1.1476221519366836
2007-11-19,1.1255881975971456,1.127516068303369,1.1294142443909483,1.130352115038649,1.1318985011987592,1.1349274199213308
2007-11-20,1.1406291159972208,1.1415651994139508,1.1424601371115934,1.1428920799049633,1.1435888498424973,1.1448944239700671
2007-11-21,1.128107860312558,1.1289410576810672,1.1297325549224566,1.1301125694232717,1.130722483748191,1.1318531954325628
2007-11-23,1.1478943902193257,1.148007944638609,1.148071090815277,1.148083652875714,1.1480762761571142,1.147954059210612
2007-11-26,1.1336514501457184,1.1332339186980382,1.1327608502404953,1.1325033760590215,1.1320430735312417,1.1310042311316193
2007-11-27,1.1388917781367025,1.1401245904497275,1.1413195587638438,1.1419027590843505,1.142853470824853,1.1446738776918632
2007-11-28,1.1590766166600024,1.1617225108120495,1.164345004115913,1.1656473998001795,1.1678048420988256,1.1720690746686007
2007-11-29,1.15426586568961,1.1578516215785624,1.1614244033802965,1.1632058661863711,1.166167582998314,1.1720623089830084
2007-11-30,1.1504015235964822,1.153499689525633,1.156579758208976,1.1581129372177539,1.1606579842153124,1.165708595864767
