,adj_open,adj_close
2008-01-10,72.38580561485378,72.35420227050781
2008-01-11,72.40164766680448,72.38584899902344
2008-01-14,72.41742306296405,72.44902038574219
2008-01-15,72.46483852482375,72.43323516845703
2008-01-16,72.44903383277844,72.43323516845703
2008-01-17,72.41741601569882,72.401611328125
2008-01-18,72.41742306296405,72.44902038574219
2008-01-22,72.4964107643632,72.48060607910156
2008-01-23,72.52801877175436,72.55961608886719
2008-01-24,72.49642065678917,72.59122467041016
2008-01-25,72.52804224022027,72.51223754882812
2008-01-28,72.63862564492115,72.54381561279297
2008-01-29,72.54381845592172,72.60702514648438
2008-01-30,72.54383130478529,72.63864135742188
2008-01-31,72.55962996636329,72.63864135742188
2008-02-01,73.10596285477241,72.63072967529297
2008-02-04,72.56731906246854,72.64652252197266
2008-02-05,72.64657332956955,72.59905242919922
2008-02-06,72.63067855249871,72.66236114501953
2008-02-07,72.59900165483751,72.64652252197266
2008-02-08,72.64652252197266,72.64652252197266
2008-02-11,72.59900200281452,72.66236114501953
2008-02-12,72.59900165483751,72.64652252197266
2008-02-13,72.64652287017744,72.66236114501953
2008-02-14,72.64651717802803,72.6781997680664
2008-02-15,72.66235545162914,72.6781997680664
2008-02-19,72.66235545162914,72.6781997680664
2008-02-20,72.64652252197266,72.64652252197266
2008-02-21,72.67819442645036,72.70987701416016
2008-02-22,72.64651183874057,72.70987701416016
2008-02-25,72.66235545162914,72.6781997680664
2008-02-26,72.70987736469364,72.72571563720703
2008-02-27,72.64655063617514,72.74159240722656
2008-02-28,72.74159240722656,72.74159240722656
2008-02-29,72.7416019632465,72.7574462890625
2008-03-03,72.75268109425555,72.784423828125
2008-03-04,72.73681275447453,72.784423828125
2008-03-05,72.78444434485223,72.76856994628906
2008-03-06,72.80027770996094,72.80027770996094
2008-03-07,72.81615210089677,72.80027770996094
2008-03-10,72.80027770996094,72.80027770996094
2008-03-11,72.80027770996094,72.80027770996094
2008-03-12,72.80028008852598,72.81615447998047
2008-03-13,72.81615210089677,72.80027770996094
2008-03-14,72.80027200786792,72.89550018310547
2008-03-17,72.86377796141757,72.87964630126953
2008-03-18,73.76841808856204,72.95899963378906
2008-03-19,72.974853515625,72.974853515625
2008-03-20,72.97486797222084,72.95899963378906
2008-03-24,72.97485396865055,72.89550018310547
2008-03-25,72.87959890271576,72.84786224365234
2008-03-26,72.84788912263957,72.89550018310547
2008-03-27,72.89552387137074,72.91139221191406
2008-03-28,72.92721599991793,72.84786224365234
2008-03-31,72.91136407563032,72.92723846435547
2008-04-01,72.92725978316209,72.87957000732422
2008-04-02,72.87957000732422,72.87957000732422
2008-04-03,72.87957000732422,72.87957000732422
2008-04-04,72.91136169433594,72.91136169433594
2008-04-07,72.9113611700347,72.87957000732422
2008-04-08,72.92723846435547,72.92723846435547
2008-04-09,72.87954870245875,72.92723846435547
2008-04-10,72.9431310092927,72.92723846435547
2008-04-11,72.92723846435547,72.92723846435547
2008-04-14,72.9749379585335,72.95904541015625
2008-04-15,72.99083050691077,72.95904541015625
2008-04-16,72.95905147051674,72.91136169433594
2008-04-17,72.91136169433594,72.91136169433594
2008-04-18,72.94313757865537,72.86366271972656
2008-04-21,72.92724556324988,72.89545440673828
2008-04-22,72.89546914463857,72.91136169433594
2008-04-23,72.94315285727502,72.91136169433594
2008-04-24,72.92723846435547,72.92723846435547
2008-04-25,72.8954473109385,72.92723846435547
2008-04-28,72.92725978316209,72.87957000732422
2008-04-29,72.95904541015625,72.95904541015625
2008-04-30,72.86367745774112,72.87957000732422
2008-05-01,72.98138707059758,72.93364715576172
2008-05-02,72.88594055175781,72.88594055175781
2008-05-05,72.917751496076,72.90184020996094
2008-05-06,72.94959422208761,72.87002563476562
2008-05-07,72.91777038574219,72.91777038574219
2008-05-08,72.91776920240966,72.88594055175781
2008-05-09,72.87003044433688,72.91777038574219
2008-05-12,72.90185909550524,72.91777038574219
2008-05-13,72.91776920240966,72.88594055175781
2008-05-14,72.91776920240966,72.88594055175781
2008-05-15,72.91776920240966,72.88594055175781
2008-05-16,72.917751496076,72.90184020996094
2008-05-19,72.88592285315298,72.90184020996094
2008-05-20,72.87002563476562,72.87002563476562
2008-05-21,72.93368293290085,72.87002563476562
2008-05-22,72.87003044433688,72.91777038574219
2008-05-23,72.91777038574219,72.91777038574219
2008-05-27,72.90185909550524,72.91777038574219
2008-05-28,72.90184502874385,72.9495849609375
2008-05-29,72.9655103271475,72.91777038574219
2008-05-30,72.9495849609375,72.9495849609375
2008-06-02,72.9766607244402,73.0085220336914
2008-06-03,72.99258834060412,73.0085220336914
2008-06-04,72.99260711669922,72.99260711669922
2008-06-05,73.02449739367574,72.9448471069336
2008-06-06,73.00855704918717,72.96076202392578
2008-06-09,73.00854081388519,72.99260711669922
2008-06-10,73.00852715069341,73.0403823852539
2008-06-11,73.04037790983786,73.08817291259766
2008-06-12,73.05631607945796,73.0403823852539
2008-06-13,73.0722392193699,73.08817291259766
2008-06-16,73.08817291259766,73.08817291259766
2008-06-17,73.0722427368164,73.0722427368164
2008-06-18,73.0882136101783,73.10414123535156
2008-06-19,73.10410052890197,73.08817291259766
2008-06-20,73.12004089355469,73.12004089355469
2008-06-23,73.12004089355469,73.12004089355469
2008-06-24,73.10410719887317,73.12004089355469
2008-06-25,73.10411738185331,73.13597869873047
2008-06-26,73.15190631870664,73.13597869873047
2008-06-27,72.99258962599805,73.1678237915039
2008-06-30,73.16782982375129,73.12004089355469
2008-07-01,73.16150066156175,73.14555358886719
2008-07-02,73.16150066156175,73.14555358886719
2008-07-03,73.16150066156175,73.14555358886719
2008-07-07,73.14556131302278,73.12960815429688
2008-07-08,73.14554932600906,73.09770202636719
2008-07-09,73.1615252970575,73.11367797851562
2008-07-10,73.1136744976684,73.17747497558594
2008-07-11,73.20935657665704,73.22530364990234
2008-07-14,73.19340341906485,73.22530364990234
2008-07-15,73.24127960205078,73.24127960205078
2008-07-16,73.25719451904297,73.25719451904297
2008-07-17,73.24124819372791,73.14555358886719
2008-07-18,73.20938544298438,73.24127960205078
2008-07-21,73.25722253080863,73.17747497558594
2008-07-22,73.25719788610495,73.2093505859375
2008-07-23,73.19343227910188,73.24127960205078
2008-07-24,73.24125072314764,73.22530364990234
2008-07-25,73.24127960205078,73.24127960205078
2008-07-28,73.24127960205078,73.24127960205078
2008-07-29,73.24127960205078,73.24127960205078
2008-07-30,73.24124136348945,73.25719451904297
2008-07-31,73.24124136348945,73.25719451904297
2008-08-01,73.25083940128788,73.23486328125
2008-08-04,73.2667711050058,73.25080108642578
2008-08-05,73.26678466796875,73.26678466796875
2008-08-06,73.23486328125,73.23486328125
2008-08-07,73.23485361822028,73.28277587890625
2008-08-08,73.28276078260754,73.26678466796875
2008-08-11,73.21888359339411,73.28277587890625
2008-08-12,73.2827855482591,73.23486328125
2008-08-13,73.25081278637633,73.2987289428711
2008-08-14,73.26679976097635,73.28277587890625
2008-08-15,73.36262121359897,73.2987289428711
2008-08-18,73.3146933469485,73.25080108642578
2008-08-19,73.26675977230572,73.31468200683594
2008-08-20,73.26675977230572,73.31468200683594
2008-08-21,73.29871945714918,73.3306655883789
2008-08-22,73.3306715201714,73.34664154052734
2008-08-25,73.3146955693148,73.3306655883789
2008-08-26,73.34664154052734,73.34664154052734
2008-08-27,73.31470149981547,73.34664154052734
2008-08-28,73.34664154052734,73.34664154052734
2008-08-29,73.36259814826577,73.31468200683594
2008-09-02,73.33550262841571,73.36749267578125
2008-09-03,73.33550262841571,73.36749267578125
2008-09-04,73.31951065547176,73.36749267578125
2008-09-05,73.3514785902079,73.38346862792969
2008-09-08,73.3674705583309,73.38346862792969
2008-09-09,73.38349075020285,73.36749267578125
2008-09-10,73.38349075410598,73.39948272705078
2008-09-11,73.39946059605268,73.38346862792969
2008-09-12,73.38347626754162,73.41546630859375
2008-09-15,73.47946243416818,73.4954605102539
2008-09-16,73.38351361305763,73.5274658203125
2008-09-17,73.5754599531958,73.84736633300781
2008-09-18,73.57542420277882,73.639404296875
2008-09-19,73.15954446535301,73.38346862792969
2008-09-22,73.30350421564955,73.41546630859375
2008-09-23,73.41548691419327,73.65540313720703
2008-09-24,73.62339166238405,73.43145751953125
2008-09-25,73.43148726712307,73.51145935058594
2008-09-26,73.62340622261215,73.639404296875
2008-09-29,73.65537199592768,73.95927429199219
2008-09-30,74.35920283197318,73.68742370605469
2008-10-01,74.01254727386075,73.67620086669922
2008-10-02,73.66015450133197,73.64413452148438
2008-10-03,73.53201910187977,73.64413452148438
2008-10-06,74.25280368877193,73.62815856933594
2008-10-07,73.64414780827929,73.61211395263672
2008-10-08,73.62813762479394,73.54804992675781
2008-10-09,73.54804233568301,73.66016387939453
2008-10-10,73.67617255327316,73.7242202758789
2008-10-13,73.67617919909159,73.43592834472656
2008-10-14,73.3558318097404,73.56404876708984
2008-10-15,73.51600890251291,73.58007049560547
2008-10-16,73.64415149850103,73.54804992675781
2008-10-17,73.5800677804245,73.38787078857422
2008-10-20,73.38786565778122,73.56404876708984
2008-10-21,73.56404876708984,73.56404876708984
2008-10-22,73.54802284289245,73.46794128417969
2008-10-23,73.46794722296738,73.56404876708984
2008-10-24,73.46795066240357,73.48397064208984
2008-10-27,73.59609985351562,73.59609985351562
2008-10-28,73.62812432771543,73.58007049560547
2008-10-29,73.54804009513748,73.49999237060547
2008-10-30,73.48398441402789,73.59609985351562
2008-10-31,73.59608804081654,73.51600646972656
2008-11-03,73.6073780256124,73.49514770507812
2008-11-04,73.47917808439747,73.52727508544922
2008-11-05,73.54325925327197,73.55929565429688
2008-11-06,73.52724225182251,73.67153930664062
2008-11-07,73.67153930664062,73.67153930664062
2008-11-10,73.59136742969177,73.6554946899414
2008-11-11,73.60739771573033,73.6554946899414
2008-11-12,73.65550290271857,73.67153930664062
2008-11-13,73.67153930664062,73.67153930664062
2008-11-14,73.70360599838867,73.67153930664062
2008-11-17,73.65551780524187,73.70362091064453
2008-11-18,73.7035904858767,73.62342071533203
2008-11-19,73.6875626505843,73.6073989868164
2008-11-20,73.70359778024788,73.6554946899414
2008-11-21,73.6555032493272,73.63947296142578
2008-11-24,73.70359778024788,73.6554946899414
2008-11-25,73.67153930664062,73.67153930664062
2008-11-26,73.67155421240854,73.70362091064453
2008-11-28,73.70362490726137,73.47916412353516
2008-12-01,73.71340510492236,73.68132019042969
2008-12-02,73.69729960032771,73.74542999267578
2008-12-03,73.71331917933497,73.63311004638672
2008-12-04,73.63315148450393,73.60106658935547
2008-12-05,73.71336066259106,73.60106658935547
2008-12-08,73.63314908349518,73.61710357666016
2008-12-09,73.68128429864102,73.58502960205078
2008-12-10,73.58497967096609,73.63311004638672
2008-12-11,73.61711016259758,73.55294036865234
2008-12-12,73.58502960205078,73.58502960205078
2008-12-15,73.60106988193536,73.56898498535156
2008-12-16,73.61710357666016,73.61710357666016
2008-12-17,73.56898498535156,73.56898498535156
2008-12-18,73.6171302504448,73.52088165283203
2008-12-19,73.61710927044311,73.56898498535156
2008-12-22,73.64918278194045,73.66522216796875
2008-12-23,73.64919939977761,73.58502960205078
2008-12-24,73.69730705959269,73.66522216796875
2008-12-26,73.60105850428823,73.66522216796875
2008-12-29,73.51757502027742,73.40521240234375
2008-12-30,73.5977783927036,73.6619873046875
2008-12-31,73.56575774687967,73.50154876708984
2009-01-02,73.59779807782432,73.51753997802734
2009-01-05,73.66200700698211,73.51753997802734
2009-01-06,73.51755218630431,73.53360748291016
2009-01-07,73.53360299998725,73.64596557617188
2009-01-08,73.56573486328125,73.56573486328125
2009-01-09,73.59782104382371,73.61387634277344
2009-01-12,73.61386869245196,73.5817642211914
2009-01-13,73.6459579743258,73.67806243896484
2009-01-14,73.71013333217336,73.69408416748047
2009-01-15,73.64594887431889,73.71015167236328
2009-01-16,73.61383368234901,73.6619873046875
2009-01-20,73.69412370915933,73.53360748291016
2009-01-21,73.58172922635707,73.6619873046875
2009-01-22,73.5817490450477,73.67806243896484
2009-01-23,73.5977783927036,73.6619873046875
2009-01-26,73.6780700441248,73.64596557617188
2009-01-27,73.66202999301774,73.61387634277344
2009-01-28,73.64597316371251,73.5817642211914
2009-01-29,73.59781339517079,73.5817642211914
2009-01-30,73.58175664026604,73.64596557617188
2009-02-02,73.64271930947761,73.69088745117188
2009-02-03,73.65880379009835,73.62669372558594
2009-02-04,73.62669605715223,73.67485809326172
2009-02-05,73.64279174804688,73.64279174804688
2009-02-06,73.53040313720703,73.53040313720703
2009-02-09,73.61063563114544,73.62669372558594
2009-02-10,73.57853753679773,73.61064147949219
2009-02-11,73.62666113672553,73.59455108642578
2009-02-12,73.62666113672553,73.59455108642578
2009-02-13,73.59459333909246,73.6588134765625
2009-02-17,73.6588134765625,73.6588134765625
2009-02-18,73.59458599162298,73.67485809326172
2009-02-19,73.62669605715223,73.67485809326172
2009-02-20,73.62669605715223,73.67485809326172
2009-02-23,73.6588134765625,73.6588134765625
2009-02-24,73.65880964227205,73.61064147949219
2009-02-25,73.62673719729817,73.57857513427734
2009-02-26,73.64271309969247,73.59455108642578
2009-02-27,73.62673976793688,73.64279174804688
2009-03-02,73.67005702778064,73.68611145019531
2009-03-03,73.70215890974305,73.6700439453125
2009-03-04,73.6860983648762,73.6700439453125
2009-03-05,73.65399648006172,73.68611145019531
2009-03-06,73.63792898088195,73.6700439453125
2009-03-09,73.70215890974305,73.6700439453125
2009-03-10,73.6860983648762,73.6700439453125
2009-03-11,73.63792898088195,73.6700439453125
2009-03-12,73.6058244841273,73.637939453125
2009-03-13,73.6379401249341,73.62187957763672
2009-03-16,73.60584259033203,73.60584259033203
2009-03-17,73.60585280741691,73.65402221679688
2009-03-18,73.63792898088195,73.6700439453125
2009-03-19,73.6379401249341,73.62187957763672
2009-03-20,73.67008277012779,73.65402221679688
2009-03-23,73.6700439453125,73.6700439453125
2009-03-24,73.63796778877234,73.65402221679688
2009-03-25,73.65399648006172,73.68611145019531
2009-03-26,73.63792898088195,73.6700439453125
2009-03-27,73.67005702778064,73.68611145019531
2009-03-30,73.6860983648762,73.6700439453125
2009-03-31,73.65399387497185,73.637939453125
2009-04-01,73.65079498291016,73.65079498291016
2009-04-02,73.63473743754824,73.60262298583984
2009-04-03,73.6026171827722,73.65079498291016
2009-04-06,73.61866262661417,73.63471984863281
2009-04-07,73.61866262661417,73.63471984863281
2009-04-08,73.66690063476562,73.66690063476562
2009-04-09,73.65078817511981,73.61866760253906
2009-04-13,73.61872280295646,73.66690063476562
2009-04-14,73.63471984863281,73.63471984863281
2009-04-15,73.65078319702386,73.63471984863281
2009-04-16,73.65078653262778,73.68290710449219
2009-04-17,73.68292136785853,73.60262298583984
2009-04-20,73.63471984863281,73.63471984863281
2009-04-21,73.63472482564303,73.61866760253906
2009-04-22,73.65084339962169,73.66690063476562
2009-04-23,73.68291738438889,73.698974609375
2009-04-24,73.66685403302927,73.698974609375
2009-04-27,73.63472318350924,73.68290710449219
2009-04-28,73.65079680804315,73.698974609375
2009-04-29,73.68290710449219,73.68290710449219
2009-04-30,73.68290710449219,73.68290710449219
2009-05-01,73.6588253087354,73.7070083618164
2009-05-04,73.6588398008421,73.61065673828125
2009-05-05,73.64275269929547,73.62669372558594
2009-05-06,73.61065673828125,73.61065673828125
2009-05-07,73.61065673828125,73.61065673828125
2009-05-08,73.62669372558594,73.62669372558594
2009-05-11,73.61065673828125,73.61065673828125
2009-05-12,73.6106770696073,73.67491912841797
2009-05-13,73.62669372558594,73.62669372558594
2009-05-14,73.62668699943723,73.64274597167969
2009-05-15,73.67487004320476,73.64274597167969
2009-05-18,73.62668508615847,73.69093322753906
2009-05-19,73.64279503549052,73.67491912841797
2009-05-20,73.64277469529345,73.61065673828125
2009-05-21,73.62668177792109,73.65880584716797
2009-05-22,73.67491912841797,73.67491912841797
2009-05-26,73.67486812867392,73.69093322753906
2009-05-27,73.64274405798362,73.69093322753906
2009-05-28,73.69098423840381,73.67491912841797
2009-05-29,73.67486812867392,73.69093322753906
2009-06-01,73.69733325010976,73.6330795288086
2009-06-02,73.64913989534783,73.6330795288086
2009-06-03,73.63311817863845,73.66524505615234
2009-06-04,73.66524505615234,73.66524505615234
2009-06-05,73.66526694677212,73.64920043945312
2009-06-08,73.64917855360773,73.66524505615234
2009-06-09,73.6331400597113,73.64920043945312
2009-06-10,73.66524505615234,73.66524505615234
2009-06-11,73.64920908112367,73.6170883178711
2009-06-12,73.64921618468415,73.68134307861328
2009-06-15,73.66528269543795,73.68134307861328
2009-06-16,73.68128305067536,73.69734954833984
2009-06-17,73.69734954833984,73.69734954833984
2009-06-18,73.69740958936708,73.68134307861328
2009-06-19,73.66522268058438,73.69734954833984
2009-06-22,73.69734954833984,73.69734954833984
2009-06-23,73.69734954833984,73.69734954833984
2009-06-24,73.69734954833984,73.69734954833984
2009-06-25,73.68128305067536,73.69734954833984
2009-06-26,73.68128305067536,73.69734954833984
2009-06-29,73.69734954833984,73.69734954833984
2009-06-30,73.69740958936708,73.68134307861328
2009-07-01,73.68292236328125,73.68292236328125
2009-07-02,73.69896697998047,73.69896697998047
2009-07-06,73.68292236328125,73.68292236328125
2009-07-07,73.69898921840438,73.68292236328125
2009-07-08,73.69896697998047,73.69896697998047
2009-07-09,73.69898921840438,73.68292236328125
2009-07-10,73.68292236328125,73.68292236328125
2009-07-13,73.68290012970546,73.69896697998047
2009-07-14,73.69896697998047,73.69896697998047
2009-07-15,73.6989824379791,73.66685485839844
2009-07-16,73.66683940713841,73.69896697998047
2009-07-17,73.66683940713841,73.69896697998047
2009-07-20,73.66685485839844,73.66685485839844
2009-07-21,73.66685485839844,73.66685485839844
2009-07-22,73.66686163586793,73.68292236328125
2009-07-23,73.66685485839844,73.66685485839844
2009-07-24,73.66686946913626,73.65080261230469
2009-07-27,73.65080261230469,73.65080261230469
2009-07-28,73.66685485839844,73.66685485839844
2009-07-29,73.66685485839844,73.66685485839844
2009-07-30,73.6507947807448,73.68292236328125
2009-07-31,73.66682452680166,73.63469696044922
2009-08-03,73.65399169921875,73.65399169921875
2009-08-04,73.6700210571289,73.6700210571289
2009-08-05,73.65399169921875,73.65399169921875
2009-08-06,73.65399169921875,73.65399169921875
2009-08-07,73.65399169921875,73.65399169921875
2009-08-10,73.67005925174679,73.65399169921875
2009-08-11,73.67005925174679,73.65399169921875
2009-08-12,73.6539748510699,73.68610382080078
2009-08-13,73.67005925174679,73.65399169921875
2009-08-14,73.6539748510699,73.68610382080078
2009-08-17,73.67005925174679,73.65399169921875
2009-08-18,73.68610382080078,73.68610382080078
2009-08-19,73.65399169921875,73.65399169921875
2009-08-20,73.68608247335402,73.6700210571289
2009-08-21,73.65399169921875,73.65399169921875
2009-08-24,73.65399169921875,73.65399169921875
2009-08-25,73.65399169921875,73.65399169921875
2009-08-26,73.65395351293118,73.6700210571289
2009-08-27,73.65395351293118,73.6700210571289
2009-08-28,73.67004239992254,73.68610382080078
2009-08-31,73.68610382080078,73.68610382080078
2009-09-01,73.68932866907942,73.6411361694336
2009-09-02,73.68932267943818,73.70539093017578
2009-09-03,73.67326055694267,73.70539093017578
2009-09-04,73.67326055694267,73.70539093017578
2009-09-08,73.67326055694267,73.70539093017578
2009-09-09,73.68932641978586,73.65719604492188
2009-09-10,73.6892875176633,73.67322540283203
2009-09-11,73.65719604492188,73.65719604492188
2009-09-14,73.68932641978586,73.65719604492188
2009-09-15,73.65719604492188,73.65719604492188
2009-09-16,73.65719604492188,73.65719604492188
2009-09-17,73.67322540283203,73.67322540283203
2009-09-18,73.65719604492188,73.65719604492188
2009-09-21,73.65719230620508,73.70539093017578
2009-09-22,73.68932641978586,73.65719604492188
2009-09-23,73.67326893036643,73.6893310546875
2009-09-24,73.68932641978586,73.65719604492188
2009-09-25,73.67326893036643,73.6893310546875
2009-09-28,73.67326055694267,73.70539093017578
2009-09-29,73.67326055694267,73.70539093017578
2009-09-30,73.67326055694267,73.70539093017578
2009-10-01,73.67649223437998,73.6604232788086
2009-10-02,73.67649223437998,73.6604232788086
2009-10-05,73.67648783307877,73.69255065917969
2009-10-06,73.69255506144046,73.6604232788086
2009-10-07,73.66041887846731,73.69255065917969
2009-10-08,73.67649223437998,73.6604232788086
2009-10-09,73.6764907836914,73.6764907836914
2009-10-12,73.6764907836914,73.6764907836914
2009-10-13,73.6764907836914,73.6764907836914
2009-10-14,73.6604232788086,73.6604232788086
2009-10-15,73.6604232788086,73.6604232788086
2009-10-16,73.66041887846731,73.69255065917969
2009-10-19,73.6764907836914,73.6764907836914
2009-10-20,73.6604232788086,73.6604232788086
2009-10-21,73.67649223437998,73.6604232788086
2009-10-22,73.6604232788086,73.6604232788086
2009-10-23,73.6604232788086,73.6604232788086
