,nav,daily_return
2007-03-21,1.0213946139876988,0.015703451088510123
2007-03-22,1.019199814432863,-0.0021488262467598274
2007-03-23,1.015633121669255,-0.0034995029562409075
2007-03-26,1.0199944485664036,0.004294195220790664
2007-03-27,1.0154039505245223,-0.004500512770763909
2007-03-28,1.0096929468099405,-0.005624366255057134
2007-03-29,1.008924308721466,-0.0007612592431222032
2007-03-30,1.0089054289115889,-1.8712810975096694e-05
2007-04-02,1.0103115937735434,0.0013937528946310618
2007-04-03,1.0192868103327846,0.00888361235737034
2007-04-04,1.025552395375834,0.006147028470822491
2007-04-05,1.0288727821661374,0.0032376569010756917
2007-04-09,1.0267110915583508,-0.002101028081659906
2007-04-10,1.0321004188619998,0.005249117641720424
2007-04-11,1.0255774553544341,-0.00632008609662027
2007-04-12,1.0302021529863512,0.004509359685874514
2007-04-13,1.0359105074741544,0.005541004230340318
2007-04-16,1.0452510888626865,0.009016784095864816
2007-04-17,1.0454304401868035,0.0001715868330853798
2007-04-18,1.045709455663017,0.00026689052230355337
2007-04-19,1.0436610649216462,-0.001958852652883536
2007-04-20,1.053793624599133,0.009708668856251323
2007-04-23,1.051684078563367,-0.0020018587952347344
2007-04-24,1.0521090044382082,0.00040404327069554213
2007-04-25,1.0619319029082248,0.009336388557249942
2007-04-26,1.0606645325183122,-0.0011934573078008492
2007-04-27,1.063481802637793,0.0026561368209341296
2007-04-30,1.0526154774674157,-0.010217687922280505
2007-05-01,1.051230003594281,-0.001316220312918226
2007-05-02,1.0580918673861115,0.0065274618954642705
2007-05-03,1.0649179375942837,0.00645130202638744
2007-05-04,1.0693566346799406,0.004168111860040735
2007-05-07,1.0696646538240728,0.00028804155147410526
2007-05-08,1.0688045628046077,-0.0008040753860476535
2007-05-09,1.0688465528370008,3.9286913486646924e-05
2007-05-10,1.052944577183496,-0.014877697468637319
2007-05-11,1.063554765331488,0.010076682455949504
2007-05-14,1.0587992374791475,-0.004471352117780603
2007-05-15,1.0561179854972647,-0.002532351636620467
2007-05-16,1.0589348260752007,0.0026671646696838636
2007-05-17,1.0537541163213522,-0.004892378290220267
2007-05-18,1.0622378613177885,0.008050972105383636
2007-05-21,1.0659204124979218,0.0034667858435819543
2007-05-22,1.064151705821204,-0.0016593233941105678
2007-05-23,1.063263597872409,-0.0008345689284120494
2007-05-24,1.0501847570909244,-0.012300656965643642
2007-05-25,1.0552709407796315,0.004843132272073891
2007-05-29,1.0607020612230227,0.005146659718857416
2007-05-30,1.065640631017992,0.004655944374497567
2007-05-31,1.0711248156718587,0.005146373452960207
2007-06-01,1.0767723946082943,0.005272568475498618
2007-06-04,1.0787218950170403,0.001810503703946864
2007-06-05,1.0768442763164796,-0.0017405957079706935
2007-06-06,1.0685702773308123,-0.007683561279602902
2007-06-07,1.0507570344070323,-0.016670165081023813
2007-06-08,1.0558415214069032,0.00483887981082165
2007-06-11,1.0574709908621311,0.0015432898045690813
2007-06-12,1.048829606909845,-0.008171745633647087
2007-06-13,1.0602524875505959,0.010891073788816819
2007-06-14,1.0656314870080892,0.005073319346715177
2007-06-15,1.0729514016217685,0.006869086267552893
2007-06-18,1.0731564631178252,0.0001911190905261595
2007-06-19,1.0760733370156705,0.002718032270309312
2007-06-20,1.063984100258641,-0.011234584429493655
2007-06-21,1.069436984448453,0.005124967740106845
2007-06-22,1.062975013368693,-0.006042404717368832
2007-06-25,1.0579919313066564,-0.004687863777949719
2007-06-26,1.0487308090115461,-0.008753490476692383
2007-06-27,1.0604897468371577,0.01121254160225793
2007-06-28,1.062815127097707,0.002192741860526981
2007-06-29,1.0637959825045813,0.0009228843115478558
2007-07-02,1.0741383764753138,0.009722159268154673
2007-07-03,1.0768624139540584,0.002536020999159616
2007-07-05,1.078801715251066,0.0018008812192515933
2007-07-06,1.0847783195350473,0.005540039656490858
2007-07-09,1.0871698915869306,0.0022046643160311685
2007-07-10,1.0797954600762547,-0.0067831454566051885
2007-07-11,1.084506902838285,0.0043632733570648785
2007-07-12,1.0994163621675535,0.013747685044925628
2007-07-13,1.103875799254895,0.004056185846233573
2007-07-16,1.102389971441926,-0.001346009953268279
2007-07-17,1.105895531629498,0.003179963786305695
2007-07-18,1.1085784442677378,0.0024260091134344908
2007-07-19,1.1129949494452527,0.003983935643302239
2007-07-20,1.1097307736016435,-0.0029327858542719243
2007-07-23,1.1103404820533977,0.000549420153300284
2007-07-24,1.0975841578356698,-0.011488659941621848
2007-07-25,1.0963854629201852,-0.0010921211890013716
2007-07-26,1.0797208814729353,-0.015199564396689791
2007-07-27,1.062844885650107,-0.015629961513577872
2007-07-30,1.0745564389892717,0.011019061668628316
2007-07-31,1.0608707986660946,-0.012736083305265766
2007-08-01,1.0666834646720504,0.005479146012185909
2007-08-02,1.0733630122328066,0.006261977223777304
2007-08-03,1.0598509039613733,-0.012588572661289543
2007-08-06,1.0695240371686499,0.009126881121789499
2007-08-07,1.0759200581663402,0.005980249882576283
2007-08-08,1.0866849480904759,0.01000528788586963
2007-08-09,1.060663209579054,-0.023945982280464406
2007-08-10,1.0596438360300722,-0.0009610718461579015
2007-08-13,1.0626505124267889,0.0028374405573678985
2007-08-14,1.0500372500539705,-0.011869624326452666
2007-08-15,1.0362589571765632,-0.013121718183520703
2007-08-16,1.0273925151712524,-0.008556203006890084
2007-08-17,1.0428328195343968,0.015028632324200597
2007-08-20,1.0454606396351873,0.002519886267066118
2007-08-21,1.0509090652581063,0.005211507173354946
2007-08-22,1.062331067662303,0.010868687674124633
2007-08-23,1.0603380086913379,-0.0018761185016935578
2007-08-24,1.0742697978510474,0.0131390076046638
2007-08-27,1.0676999600951058,-0.006115631072458494
2007-08-28,1.047882791533008,-0.018560615624948262
2007-08-29,1.0693730719523644,0.020508286416190735
2007-08-30,1.0700559794840838,0.0006386055060023654
2007-08-31,1.0815718689666651,0.010761950499200479
2007-09-04,1.096830591527181,0.014107913674838768
2007-09-05,1.0896592691975728,-0.006538222388220549
2007-09-06,1.0955367892760548,0.005393906374797419
2007-09-07,1.084397332966473,-0.010168034901815615
2007-09-10,1.0845341225337795,0.0001261434007149287
2007-09-11,1.0992969509255792,0.013612138230662207
2007-09-12,1.0998845799902417,0.0005345498904256729
2007-09-13,1.1027559735242434,0.00261063168466924
2007-09-14,1.1027599381240942,3.5951742234363593e-06
2007-09-17,1.1011991622630122,-0.0014153360193126518
2007-09-18,1.1255994755803402,0.022157947584326543
2007-09-19,1.1275363555235274,0.0017207541272072913
2007-09-20,1.1295567208552677,0.0017918405218981803
2007-09-21,1.1323958767700373,0.0025135133653313435
2007-09-24,1.1339618929358277,0.0013829228787527459
2007-09-25,1.1385480030903208,0.004044324754705508
2007-09-26,1.1412775628811123,0.0023974042230829884
2007-09-27,1.14876367940042,0.00655941793897119
2007-09-28,1.1495080601921281,0.0006479842678319692
2007-10-01,1.1607145970594008,0.009748985027038026
2007-10-02,1.1539298958747652,-0.005845279452695973
2007-10-03,1.1476746374989968,-0.005420830501168816
2007-10-04,1.1534557586472116,0.005037247456137095
2007-10-05,1.1702952270620055,0.014599145470948427
2007-10-08,1.1684391904437967,-0.0015859558983832844
2007-10-09,1.1761080368898438,0.006563325253695185
2007-10-10,1.1780677781847895,0.0016662936001425876
2007-10-11,1.1699907258128606,-0.006856186478824133
2007-10-12,1.1836294630023394,0.01165713273496527
2007-10-15,1.1789959909807874,-0.003914630521108298
2007-10-16,1.173833600132933,-0.004378633080473704
2007-10-17,1.1792830226211348,0.004642414808695872
2007-10-18,1.1868153064177012,0.006387172249647577
2007-10-19,1.1635103787416228,-0.019636524360662544
2007-10-22,1.1672392706937493,0.0032048635063826048
2007-10-23,1.1838963233251265,0.014270469688256071
2007-10-24,1.180267500519101,-0.0030651525260535495
2007-10-25,1.1756095364391717,-0.003946532525788138
2007-10-26,1.195290348409782,0.01674094277103433
2007-10-29,1.2004036731474776,0.004277893437772962
2007-10-30,1.1961882318497827,-0.003511686436814987
2007-10-31,1.212712526884998,0.013814126067485333
2007-11-01,1.1917233020450388,-0.017307667212667965
2007-11-02,1.204190388824106,0.010461393813205655
2007-11-05,1.197850348473374,-0.005264981691909143
2007-11-06,1.2152494215442315,0.01452524774320274
2007-11-07,1.1961649757733919,-0.015704138946710078
2007-11-08,1.1778859744990453,-0.015281337979761611
2007-11-09,1.1556479397971673,-0.01887961584001019
2007-11-12,1.123655611134581,-0.027683455800735834
2007-11-13,1.1568797731327733,0.029567922474613928
2007-11-14,1.154089125352354,-0.002412219355225176
2007-11-15,1.1372923150850873,-0.014554170816000411
2007-11-16,1.1417286532360427,0.0039007897020946203
2007-11-19,1.1294142443909452,-0.010785757903328697
2007-11-20,1.1424601371115901,0.01155102548549869
2007-11-21,1.1297325549224537,-0.011140504404219098
2007-11-23,1.1480710908152738,0.01623263471776193
2007-11-26,1.1327608502404924,-0.013335620674769566
2007-11-27,1.141319558763841,0.007555618223856753
2007-11-28,1.1643450041159098,0.020174407049510013
2007-11-29,1.1614244033802932,-0.0025083636940017584
2007-11-30,1.1565797582089727,-0.004171296174955708
2007-12-03,1.1538588030889614,-0.0023525875329384327
2007-12-04,1.1533576515429957,-0.00043432657845488
2007-12-05,1.164971671103485,0.01006974683434203
2007-12-06,1.1801324327555751,0.013013845768223398
2007-12-07,1.1771145418622608,-0.002557247652509309
2007-12-10,1.187321087104528,0.00867081739226494
2007-12-11,1.1611985363022015,-0.02200125230322547
2007-12-12,1.1756351410816692,0.012432503424815389
2007-12-13,1.1641306511020777,-0.00978576564920186
2007-12-14,1.1547021869934309,-0.008099146001972368
2007-12-17,1.1357265433318084,-0.01643336600152323
2007-12-18,1.1435459699711992,0.006884955436941231
2007-12-19,1.1434010664536163,-0.00012671420422782909
2007-12-20,1.1537927628391569,0.009088408862317765
2007-12-21,1.1744497780926304,0.017903574990921545
2007-12-24,1.1810183272617718,0.005592873609128857
2007-12-26,1.189914003875033,0.0075322087794236214
2007-12-27,1.1795045131981168,-0.008748103344457747
2007-12-28,1.1839288806258788,0.003751038998372147
2007-12-31,1.1731789846676421,-0.009079849418449637
2008-01-02,1.1738335492915382,0.0005579409727336504
2008-01-03,1.1785488761975849,0.004017031979442587
2008-01-04,1.1530204581388546,-0.021660890417285028
2008-01-07,1.1494749732250102,-0.003074954038167932
2008-01-08,1.1434222127318086,-0.005265674011344368
2008-01-09,1.1530750579031774,0.008442065462684
2008-01-10,1.1603544421574061,0.006313018570938356
2008-01-11,1.1516524926303835,-0.007499389161507719
2008-01-14,1.1643287635196746,0.011007027701853467
2008-01-15,1.1442781212142183,-0.017220773834397685
2008-01-16,1.134066743428491,-0.00892386002704637
2008-01-17,1.1263147128124202,-0.006835603513629995
2008-01-18,1.12933608956981,0.002682533330178538
2008-01-22,1.1197465571675547,-0.00849130076584037
2008-01-23,1.1172134522678996,-0.002262212715404721
2008-01-24,1.135235561894057,0.016131303816270037
2008-01-25,1.1258547702385753,-0.008263299680139169
2008-01-28,1.1350887935677831,0.008201789052464603
2008-01-29,1.133965380866941,-0.0009897134983696265
2008-01-30,1.137094882328209,0.0027597857166286044
2008-01-31,1.1427631158904359,0.004984837809331344
2008-02-01,1.1379333860244318,-0.004226361350699315
2008-02-04,1.1339968099547084,-0.0034594081851104796
2008-02-05,1.1223873437710103,-0.010237653300066873
2008-02-06,1.1228158597806335,0.00038178977338021447
2008-02-07,1.1272056102065728,0.003909590684617603
2008-02-08,1.1335234511759924,0.0056048700540638485
2008-02-11,1.1371335666451827,0.0031848617383654076
2008-02-12,1.129055813911749,-0.007103609435490488
2008-02-13,1.1344066013750753,0.0047391700192285224
2008-02-14,1.1313488988933829,-0.0026954202117530635
2008-02-15,1.1287200902417904,-0.0023236056128783655
2008-02-19,1.1364343006895403,0.006834476071119866
2008-02-20,1.1427251227601771,0.005535579194344775
2008-02-21,1.141167646528793,-0.001362949147054815
2008-02-22,1.1424437790142619,0.001118269072340583
2008-02-25,1.1411181059803865,-0.0011603836076897744
2008-02-26,1.1456162074210814,0.003941836885350547
2008-02-27,1.1504357539347474,0.004206946866189387
2008-02-28,1.153619233391014,0.0027671944699028117
2008-02-29,1.1484753661777436,-0.004458895157417153
2008-03-03,1.1507664943575184,0.0019949301894039984
2008-03-04,1.1455625866836818,-0.0045221230365609655
2008-03-05,1.1545628116932338,0.007856598246287927
2008-03-06,1.1458823326746663,-0.007518412104263961
2008-03-07,1.1440528758891295,-0.0015965485577097427
2008-03-10,1.1390085074551042,-0.004409209172351436
2008-03-11,1.1478199476393396,0.007736061782297687
2008-03-12,1.1505247171391353,0.002356440577077068
2008-03-13,1.1563554988269522,0.0050679325710756284
2008-03-14,1.1540828727112866,-0.001965335156853598
2008-03-17,1.1512627587571467,-0.0024435974407233108
2008-03-18,1.1534545099279323,0.0019037801354329087
2008-03-19,1.1369347338433105,-0.014322000514484068
2008-03-20,1.1315738719000956,-0.004715188817473237
2008-03-24,1.1396460476155923,0.007133582628540358
2008-03-25,1.1488774231497816,0.008100212827924613
2008-03-26,1.1519538933580669,0.0026778054353708836
2008-03-27,1.145694471073881,-0.005433743763770815
2008-03-28,1.1389946078462572,-0.0058478620581488006
2008-03-31,1.1362683103762081,-0.002393599979550576
2008-04-01,1.13407630401043,-0.0019291274303446793
2008-04-02,1.1418463683304596,0.006851447554765411
2008-04-03,1.142871426915209,0.0008977202303039888
2008-04-04,1.1473622835368662,0.003929450431514159
2008-04-07,1.149750024297975,0.002081069593597107
2008-04-08,1.1455437833421358,-0.003658396057358182
2008-04-09,1.149609520737118,0.003549176778839813
2008-04-10,1.151084759683038,0.0012832521993850765
2008-04-11,1.1430484549076385,-0.006981505669150234
2008-04-14,1.1416397846441693,-0.0012323801825033787
2008-04-15,1.1438350168721776,0.0019228764252399166
2008-04-16,1.1552402676454063,0.009971062788772134
2008-04-17,1.1522914859836904,-0.002552526729115989
2008-04-18,1.1525705825378507,0.00024221002893387578
2008-04-21,1.153244438840941,0.0005846551294121927
2008-04-22,1.1498772113682827,-0.0029197864383743166
2008-04-23,1.1488691352278493,-0.0008766815538798767
2008-04-24,1.1442698408898464,-0.004003323091355204
2008-04-25,1.143830093444125,-0.00038430397272326555
2008-04-28,1.1453370687251456,0.001317481756825556
2008-04-29,1.1413708434981,-0.003462932734256463
2008-04-30,1.1416111881972115,0.00021057546763225687
2008-05-01,1.1399842413850692,-0.001425132154417308
2008-05-02,1.1420382430085358,0.0018017807166974542
2008-05-05,1.1475506387981347,0.0048268049019770665
2008-05-06,1.1500184399349687,0.002150494325390717
2008-05-07,1.1432348647391466,-0.005898666456344515
2008-05-08,1.1497876736044652,0.005731813354742155
2008-05-09,1.1497831888288652,-3.900525029965074e-06
2008-05-12,1.1524730453469783,0.002339446727215533
2008-05-13,1.1471027928597253,-0.004659764069047001
2008-05-14,1.145893463815673,-0.0010542464472930169
2008-05-15,1.1564750214323314,0.009234329325366053
2008-05-16,1.1643214369213726,0.006784768666532104
2008-05-19,1.1636296889585513,-0.000594121125735092
2008-05-20,1.1669478621770792,0.0028515714664325564
2008-05-21,1.165505148566964,-0.0012363136836496258
2008-05-22,1.163208082034056,-0.0019708763498234028
2008-05-23,1.163382507947528,0.00014995246006788143
2008-05-27,1.1607701436833961,-0.002245490409461759
2008-05-28,1.1612074096957326,0.00037670335915840347
2008-05-29,1.1536379691092218,-0.006518594803398781
2008-05-30,1.1588072256757715,0.004480830819517223
2008-06-02,1.1543046674695256,-0.003885510986195495
2008-06-03,1.1475686586357985,-0.005835555398466696
2008-06-04,1.153509692140727,0.005177061485794887
2008-06-05,1.1611536675212184,0.006626711012982733
2008-06-06,1.1539804129187832,-0.006177696202560701
2008-06-09,1.1475228361345597,-0.005595915417567765
2008-06-10,1.1366205070674154,-0.009500751291250054
2008-06-11,1.1293461262270927,-0.0064000084417720204
2008-06-12,1.1246719985597189,-0.004138791074609793
2008-06-13,1.135970834853588,0.010046339117839365
2008-06-16,1.144791999387012,0.007765308987497832
2008-06-17,1.1427572809402133,-0.0017773695552451008
2008-06-18,1.140899140214221,-0.001626015215115073
2008-06-19,1.1494453898997632,0.007490802108885308
2008-06-20,1.1371946002853768,-0.0106580005644763
2008-06-23,1.126619296095868,-0.009299467467445588
2008-06-24,1.1253607055968948,-0.0011171391288385957
2008-06-25,1.1334852802910016,0.007219529395064095
2008-06-26,1.1239472605098184,-0.008414771631383267
2008-06-27,1.1271183084765375,0.002821349433496323
2008-06-30,1.121469000817868,-0.005012169189501758
2008-07-01,1.1264503734761786,0.0044418282223384065
2008-07-02,1.1225938051560815,-0.0034236468919583984
2008-07-03,1.1186068772450983,-0.0035515320792536276
2008-07-07,1.1171458438285145,-0.001306118750299623
2008-07-08,1.1210439294623415,0.0034893256376160586
2008-07-09,1.1171374005930328,-0.00348472416347001
2008-07-10,1.1268701372409893,0.008712210908693896
2008-07-11,1.1289249050172063,0.0018234290787471075
2008-07-14,1.1296967936522715,0.0006837378036703701
2008-07-15,1.1307176885487398,0.0009036892927418716
2008-07-16,1.1307623873427701,3.9531347641341696e-05
2008-07-17,1.1306401447972725,-0.00010810630674129573
2008-07-18,1.1260067199223425,-0.004098054448403499
2008-07-21,1.1295055480101583,0.003107288816231124
2008-07-22,1.1231099536532934,-0.005662295655060823
2008-07-23,1.1182778435407854,-0.004302437260741865
2008-07-24,1.117200260919584,-0.0009636090238447359
2008-07-25,1.1213962775941761,0.003755832164896278
2008-07-28,1.1172722765906407,-0.003677559027022159
2008-07-29,1.1181925008655524,0.0008236347524166465
2008-07-30,1.1160160834053214,-0.0019463710036924375
2008-07-31,1.1172750938870828,0.0011281293347671362
2008-08-01,1.112596959156523,-0.00418709300525455
2008-08-04,1.1057670800899078,-0.0061386821259992175
2008-08-05,1.1064035862152957,0.0005756240503524968
2008-08-06,1.1114375117784154,0.004549809514211134
2008-08-07,1.108233498564354,-0.0028827650498628454
2008-08-08,1.1077336498821393,-0.000451031919593059
2008-08-11,1.0990028451387421,-0.007881682337921303
2008-08-12,1.096831301833971,-0.0019759214585990392
2008-08-13,1.100316604578199,0.0031776105754826034
2008-08-14,1.0955375698374559,-0.0043433269305019895
2008-08-15,1.089508910343456,-0.0055029235509415075
2008-08-18,1.090263164868161,0.0006922885325162387
2008-08-19,1.093307349984558,0.0027921562559303226
2008-08-20,1.0924697036781854,-0.0007661581223106229
2008-08-21,1.0989666003295149,0.005946981073667645
2008-08-22,1.0980807695471044,-0.0008060579658606404
2008-08-25,1.0925498823838338,-0.005036867338594653
2008-08-26,1.0933825417806413,0.0007621248331386443
2008-08-27,1.0952854709491904,0.0017404056639225285
2008-08-28,1.099874101041824,0.004189437561567422
2008-08-29,1.0931986914903697,-0.006069248785048442
2008-09-02,1.078968630865135,-0.013016902358193305
2008-09-03,1.0769783975594913,-0.001844570128093359
2008-09-04,1.0702207567052522,-0.006274629899311268
2008-09-05,1.0694378578337855,-0.000731530262856106
2008-09-08,1.0690674119748025,-0.00034639306647832324
2008-09-09,1.0646201743106243,-0.004159922577719577
2008-09-10,1.0666186968785931,0.0018772165098814853
2008-09-11,1.0701320436590505,0.003293910739366357
2008-09-12,1.0697238255144685,-0.0003814652098316218
2008-09-15,1.0644217801089566,-0.004956461919469746
2008-09-16,1.0663279743706526,0.001790826059103079
2008-09-17,1.059930465423669,-0.00599956964531434
2008-09-18,1.063764555338784,0.0036173032478903355
2008-09-19,1.0670259171050251,0.003065868053107268
2008-09-22,1.0580485836016682,-0.008413416543539665
2008-09-23,1.0594518360053928,0.0013262646209948326
2008-09-24,1.0580988349190699,-0.0012770765412275509
2008-09-25,1.0620560767657308,0.003739954828476444
2008-09-26,1.061624805717577,-0.00040607182387875085
2008-09-29,1.0503105043049332,-0.010657533011388276
2008-09-30,1.0521421285550734,0.001743888347905509
2008-10-01,1.049916818525304,-0.0021150279694868157
2008-10-02,1.0400384853313889,-0.009408681735177948
2008-10-03,1.0369402129067462,-0.002978997862425725
2008-10-06,1.0295828724769323,-0.00709524072674339
2008-10-07,1.017386974734875,-0.011845474578182191
2008-10-08,1.0152428182426032,-0.0021075132132790664
2008-10-09,1.0117929984021987,-0.0033980243725103554
2008-10-10,1.0114367076408437,-0.0003521379985013118
2008-10-13,1.0288571190186757,0.01722343202123322
2008-10-14,1.0220568512189696,-0.006609535642997932
2008-10-15,1.0058782932054913,-0.01582941104908475
2008-10-16,1.0145361104161534,0.008607221439357104
2008-10-17,1.012925879299556,-0.0015871599838245265
2008-10-20,1.019828221133201,0.006814261511827624
2008-10-21,1.0104789037038349,-0.009167541391409517
2008-10-22,1.0046532681870728,-0.0057652223073719755
2008-10-23,1.0050975973705625,0.00044227117709128017
2008-10-24,0.9988570045864189,-0.006208942097234771
2008-10-27,0.9956791612145895,-0.0031814797886361434
2008-10-28,1.0127272624740864,0.01712208301989615
2008-10-29,1.011378690823056,-0.0013316237263484298
2008-10-30,1.0182370356484103,0.006781183831125581
2008-10-31,1.0175949375134017,-0.000630597898651053
2008-11-03,1.0169722180063097,-0.000611952245570091
2008-11-04,1.0230997196214844,0.006025239929550175
2008-11-05,1.012530839778771,-0.010330253874591633
2008-11-06,1.0048977830367136,-0.0075385918553602105
2008-11-07,1.0088077549517245,0.003890915057246147
2008-11-10,1.0060235656954482,-0.0027598809015990655
2008-11-11,1.0018653295923348,-0.004133338666116537
2008-11-12,0.9934160352373671,-0.008433562980371567
2008-11-13,1.0042771431898323,0.010933091038610065
2008-11-14,0.9950917119529551,-0.009146311154411002
2008-11-17,0.9916609138710454,-0.0034477204871664613
2008-11-18,0.9905872223394558,-0.0010827204305131621
2008-11-19,0.9812245122307599,-0.009451676639422146
2008-11-20,0.9736885197750719,-0.007680191802949765
2008-11-21,0.9804002180884944,0.006893065058395598
2008-11-24,0.9906938673441372,0.010499435909666177
2008-11-25,0.9900646405594411,-0.000635137458136259
2008-11-26,0.9977430496310992,0.007755462378011391
2008-11-28,0.9938318381632518,-0.003920058846106134
2008-12-01,0.981251851530749,-0.012658063617435045
2008-12-02,0.9882110721547674,0.007092185979738153
2008-12-03,0.9925036259905007,0.0043437621341091415
2008-12-04,0.98651668656391,-0.006032158744625038
2008-12-05,0.9943873496511566,0.007978236145868456
2008-12-08,1.002500209782211,0.008158651790874716
2008-12-09,1.0016672706087424,-0.0008308618445572735
2008-12-10,1.0014886026378917,-0.00017837057882708063
2008-12-11,0.9949136530077127,-0.006565176690838781
2008-12-12,0.999368807946439,0.004477931250875811
2008-12-15,0.99557405055411,-0.0037971541258393637
2008-12-16,1.0058435516389799,0.010315155441379842
2008-12-17,1.0027481326549996,-0.0030774358287990466
2008-12-18,0.9985384101769358,-0.004198185307927371
2008-12-19,1.0007516323341072,0.002216461715057294
2008-12-22,0.9972543704080867,-0.003494635245174349
2008-12-23,0.9953441915234813,-0.0019154379677711608
2008-12-24,0.9967660307993325,0.001428490051943676
2008-12-26,0.996696287836472,-6.996924123159332e-05
2008-12-29,0.9922214516257871,-0.004489668784056988
2008-12-30,0.9991724977906018,0.007005539089509849
2008-12-31,0.9991881683356685,1.5683523216791784e-05
2009-01-02,1.008713483690793,0.009533054590699086
2009-01-05,1.0032168467184923,-0.00544915584174499
2009-01-06,1.0074333718118358,0.004203004671557986
2009-01-07,0.9948816043177457,-0.012459153970168835
2009-01-08,1.0017563635754843,0.006910128027196816
2009-01-09,0.9957923098856916,-0.005953597008863221
2009-01-12,0.9820589010526456,-0.013791438934312006
2009-01-13,0.9831961364451541,0.0011580113894285038
2009-01-14,0.973881439578004,-0.009473894904457603
2009-01-15,0.9790182700435284,0.005274595301611118
2009-01-16,0.9880180279967209,0.009192635345602218
2009-01-20,0.9828908300406838,-0.005189376925067712
2009-01-21,0.9906710701007296,0.0079156706139214
2009-01-22,0.9895003843176676,-0.0011817098716155883
2009-01-23,1.0025799959374981,0.01321839973700456
2009-01-26,1.0051783728753882,0.002591690387219847
2009-01-27,1.0045888895328763,-0.0005864465038435407
2009-01-28,1.008300505069004,0.003694661144275191
2009-01-29,1.0095785377893864,0.0012675117328191376
2009-01-30,1.0121643487501648,0.002561277665866779
2009-02-02,1.0074518402375665,-0.004655872851496268
2009-02-03,1.0090953272223722,0.0016313305700232927
2009-02-04,1.0118444554792374,0.00272434940753552
2009-02-05,1.019029124043421,0.007100566223670057
2009-02-06,1.0222205125913293,0.0031317932653829317
2009-02-09,1.0200406431943752,-0.0021324844983086066
2009-02-10,1.0174558656024215,-0.002533994708151188
2009-02-11,1.0225671409293255,0.005023584314271634
2009-02-12,1.027779313460436,0.0050971445516756475
2009-02-13,1.0254186737143107,-0.002296835240025663
2009-02-17,1.0256152702673844,0.00019172320352001115
2009-02-18,1.030228795691445,0.00449830024747766
2009-02-19,1.0236815375540835,-0.006355149617971345
2009-02-20,1.0302985389951578,0.006463925740894494
2009-02-23,1.0229132335218003,-0.007168121853846632
2009-02-24,1.0200403638806268,-0.002808517425551771
2009-02-25,1.0137638006918002,-0.006153249823318885
2009-02-26,1.0080200101042507,-0.00566580754178625
2009-02-27,1.0052709068187338,-0.0027272308664116895
2009-03-02,0.9943519344374204,-0.01086172126065732
2009-03-03,0.9915333351904362,-0.0028346093061899502
